name,label,train,val,test,true_soil,true_plant,true_residue,pred_soil,pred_plant,pred_residue
image_0024.jpg,label_0024.png,True,False,False,80.13,0.0,19.87,82.02,0.0,17.97
image_0025.jpg,label_0025.png,True,False,False,79.62,0.01,20.37,82.43,0.01,17.56
image_0026.jpg,label_0026.png,True,False,False,90.64,0.0,9.35,92.3,0.0,7.69
image_0027.jpg,label_0027.png,True,False,False,86.53,0.0,13.47,86.89,0.0,13.11
image_0028.jpg,label_0028.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0029.jpg,label_0029.png,True,False,False,64.33,0.01,35.66,66.39,0.01,33.6
image_0030.jpg,label_0030.png,False,True,False,56.45,0.0,43.55,58.01,0.0,41.99
image_0031.jpg,label_0031.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0032.jpg,label_0032.png,True,False,False,57.14,0.0,42.86,57.94,0.0,42.06
image_0033.jpg,label_0033.png,True,False,False,41.05,0.0,58.95,41.13,0.0,58.87
image_0034.jpg,label_0034.png,True,False,False,37.62,0.0,62.38,38.58,0.0,61.42
image_0035.jpg,label_0035.png,True,False,False,27.48,0.0,72.52,29.0,0.0,71.0
image_0036.jpg,label_0036.png,True,False,False,12.08,0.0,87.92,12.73,0.0,87.27
image_0037.jpg,label_0037.png,True,False,False,83.44,0.0,16.56,84.47,0.0,15.53
image_0038.jpg,label_0038.png,True,False,False,72.13,0.0,27.87,73.71,0.0,26.29
image_0039.jpg,label_0039.png,True,False,False,0.0,0.0,100.0,0.55,0.0,99.45
image_0040.jpg,label_0040.png,True,False,False,1.35,0.0,98.65,1.49,0.0,98.51
image_0041.jpg,label_0041.png,True,False,False,0.98,0.0,99.02,1.09,0.0,98.91
image_0042.jpg,label_0042.png,False,True,False,40.12,1.11,58.77,38.66,1.21,60.13
image_0043.jpg,label_0043.png,True,False,False,60.64,1.28,38.09,61.04,1.35,37.61
image_0044.jpg,label_0044.png,True,False,False,24.66,2.77,72.57,26.34,2.93,70.73
image_0045.jpg,label_0045.png,True,False,False,14.4,5.21,80.38,15.79,6.14,78.08
image_0046.jpg,label_0046.png,True,False,False,0.0,4.92,95.07,0.01,5.56,94.43
image_0047.jpg,label_0047.png,True,False,False,0.36,3.91,95.73,0.67,4.41,94.92
image_0048.jpg,label_0048.png,True,False,False,3.95,2.24,93.81,3.9,2.28,93.83
image_0049.jpg,label_0049.png,True,False,False,4.66,1.52,93.82,4.42,1.59,93.99
image_0050.jpg,label_0050.png,True,False,False,0.04,5.87,94.09,0.05,6.44,93.51
image_0051.jpg,label_0051.png,False,True,False,50.01,0.25,49.73,48.3,0.26,51.44
image_0052.jpg,label_0052.png,True,False,False,35.8,0.85,63.36,35.3,0.87,63.83
image_0053.jpg,label_0053.png,True,False,False,1.25,2.64,96.11,1.47,2.65,95.88
image_0054.jpg,label_0054.png,False,True,False,9.44,0.42,90.14,10.59,0.41,88.99
image_0055.jpg,label_0055.png,True,False,False,11.94,1.11,86.95,10.91,1.04,88.05
image_0056.jpg,label_0056.png,True,False,False,1.95,1.36,96.69,1.68,1.37,96.95
image_0057.jpg,label_0057.png,True,False,False,41.4,3.89,54.7,41.58,3.92,54.5
image_0058.jpg,label_0058.png,True,False,False,63.81,5.26,30.93,62.04,5.21,32.75
image_0059.jpg,label_0059.png,True,False,False,60.8,1.44,37.76,58.31,1.5,40.19
image_0060.jpg,label_0060.png,True,False,False,0.01,3.0,97.0,0.01,3.07,96.92
image_0061.jpg,label_0061.png,True,False,False,53.29,1.11,45.6,52.61,1.06,46.33
image_0062.jpg,label_0062.png,False,True,False,0.75,0.51,98.74,1.11,0.51,98.38
image_0063.jpg,label_0063.png,False,False,True,57.49,0.38,42.13,55.92,0.36,43.72
image_0064.jpg,label_0064.png,True,False,False,28.32,0.46,71.22,27.81,0.42,71.76
image_0065.jpg,label_0065.png,True,False,False,66.11,1.76,32.13,65.49,1.67,32.84
image_0066.jpg,label_0066.png,True,False,False,0.0,0.03,99.97,0.0,0.03,99.96
image_0067.jpg,label_0067.png,False,True,False,0.0,0.0,100.0,0.0,0.06,99.94
image_0068.jpg,label_0068.png,True,False,False,0.0,0.0,100.0,0.28,0.01,99.71
image_0069.jpg,label_0069.png,True,False,False,0.0,0.03,99.97,0.0,0.03,99.97
image_0070.jpg,label_0070.png,True,False,False,16.4,0.03,83.57,16.58,0.04,83.38
image_0071.jpg,label_0071.png,True,False,False,0.0,0.02,99.98,0.0,0.02,99.98
image_0072.jpg,label_0072.png,True,False,False,1.22,0.05,98.73,1.32,0.05,98.63
image_0073.jpg,label_0073.png,False,True,False,19.22,0.07,80.71,19.9,0.08,80.02
image_0074.jpg,label_0074.png,True,False,False,6.99,0.07,92.94,6.92,0.07,93.01
image_0075.jpg,label_0075.png,True,False,False,0.0,0.05,99.95,0.0,0.04,99.96
image_0076.jpg,label_0076.png,True,False,False,17.08,0.03,82.89,17.66,0.04,82.3
image_0077.jpg,label_0077.png,True,False,False,71.56,0.03,28.42,70.29,0.03,29.68
image_0078.jpg,label_0078.png,False,False,True,35.36,0.0,64.63,35.13,0.0,64.87
image_0079.jpg,label_0079.png,True,False,False,27.83,0.02,72.15,25.71,0.03,74.26
image_0080.jpg,label_0080.png,True,False,False,1.55,0.05,98.41,1.26,0.06,98.69
image_0081.jpg,label_0081.png,False,True,False,0.01,0.03,99.95,0.0,0.04,99.96
image_0082.jpg,label_0082.png,False,False,True,82.04,0.0,17.96,83.19,0.0,16.81
image_0083.jpg,label_0083.png,True,False,False,59.89,0.0,40.11,59.24,0.0,40.76
image_0084.jpg,label_0084.png,True,False,False,52.73,0.0,47.27,51.56,0.0,48.44
image_0085.jpg,label_0085.png,True,False,False,44.74,0.0,55.26,44.41,0.0,55.59
image_0086.jpg,label_0086.png,False,False,True,52.67,0.01,47.32,55.1,0.01,44.89
image_0087.jpg,label_0087.png,True,False,False,85.87,0.0,14.13,85.87,0.0,14.12
image_0088.jpg,label_0088.png,True,False,False,6.97,0.0,93.03,6.47,0.0,93.53
image_0089.jpg,label_0089.png,True,False,False,13.68,0.0,86.31,12.28,0.0,87.72
image_0090.jpg,label_0090.png,True,False,False,0.49,0.0,99.51,0.63,0.0,99.37
image_0091.jpg,label_0091.png,True,False,False,4.03,0.01,95.96,3.46,0.01,96.53
image_0092.jpg,label_0092.png,True,False,False,0.0,0.12,99.88,0.0,0.13,99.87
image_0093.jpg,label_0093.png,True,False,False,0.0,0.01,99.99,0.0,0.01,99.99
image_0094.jpg,label_0094.png,False,False,True,0.0,0.01,99.99,0.0,0.0,100.0
image_0095.jpg,label_0095.png,True,False,False,0.0,0.13,99.87,0.0,0.12,99.88
image_0096.jpg,label_0096.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0097.jpg,label_0097.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0098.jpg,label_0098.png,True,False,False,0.0,0.05,99.95,0.0,0.07,99.93
image_0099.jpg,label_0099.png,False,False,True,0.1,0.0,99.9,0.0,0.0,100.0
image_0100.jpg,label_0100.png,True,False,False,12.46,0.0,87.54,12.61,0.0,87.39
image_0101.jpg,label_0101.png,True,False,False,59.35,0.0,40.65,59.85,0.0,40.15
image_0102.jpg,label_0102.png,True,False,False,11.77,0.0,88.23,11.17,0.0,88.83
image_0103.jpg,label_0103.png,True,False,False,39.39,0.0,60.61,38.66,0.0,61.34
image_0104.jpg,label_0104.png,True,False,False,16.12,0.0,83.88,16.94,0.0,83.06
image_0105.jpg,label_0105.png,False,False,True,0.0,0.01,99.99,0.0,0.01,99.99
image_0106.jpg,label_0106.png,True,False,False,0.04,0.0,99.95,0.01,0.0,99.99
image_0107.jpg,label_0107.png,True,False,False,0.0,0.0,100.0,0.0,0.0,99.99
image_0108.jpg,label_0108.png,True,False,False,0.0,0.0,100.0,0.01,0.0,99.99
image_0109.jpg,label_0109.png,True,False,False,0.0,0.0,100.0,0.97,0.0,99.03
image_0110.jpg,label_0110.png,True,False,False,0.0,0.0,100.0,0.05,0.0,99.95
image_0111.jpg,label_0111.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0112.jpg,label_0112.png,True,False,False,0.0,0.0,100.0,0.0,0.07,99.93
image_0113.jpg,label_0113.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.99
image_0114.jpg,label_0114.png,True,False,False,0.0,0.0,100.0,0.04,0.01,99.95
image_0115.jpg,label_0115.png,True,False,False,0.0,0.0,100.0,0.0,0.02,99.98
image_0116.jpg,label_0116.png,True,False,False,0.0,0.0,100.0,0.07,0.0,99.93
image_0117.jpg,label_0117.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.98
image_0118.jpg,label_0118.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.99
image_0119.jpg,label_0119.png,True,False,False,0.0,0.0,100.0,0.0,0.03,99.97
image_0120.jpg,label_0120.png,True,False,False,0.0,0.0,100.0,0.14,0.0,99.86
image_0121.jpg,label_0121.png,True,False,False,0.0,0.0,100.0,0.15,0.0,99.84
image_0122.jpg,label_0122.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0123.jpg,label_0123.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0124.jpg,label_0124.png,True,False,False,0.0,0.0,100.0,0.0,0.0,99.99
image_0125.jpg,label_0125.png,True,False,False,0.0,0.0,100.0,0.33,0.0,99.67
image_0126.jpg,label_0126.png,True,False,False,0.0,0.0,100.0,0.1,0.0,99.9
image_0127.jpg,label_0127.png,True,False,False,0.0,0.0,100.0,0.08,0.0,99.92
image_0128.jpg,label_0128.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0129.jpg,label_0129.png,True,False,False,0.0,0.0,100.0,0.05,0.0,99.95
image_0130.jpg,label_0130.png,True,False,False,0.0,0.0,100.0,0.01,0.01,99.99
image_0131.jpg,label_0131.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0132.jpg,label_0132.png,True,False,False,0.0,0.0,100.0,0.0,0.0,99.99
image_0133.jpg,label_0133.png,True,False,False,0.0,0.0,100.0,0.0,0.08,99.92
image_0134.jpg,label_0134.png,True,False,False,0.0,0.01,99.99,0.0,0.08,99.92
image_0135.jpg,label_0135.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.98
image_0136.jpg,label_0136.png,True,False,False,0.0,0.0,100.0,0.0,0.02,99.98
image_0137.jpg,label_0137.png,True,False,False,0.0,0.26,99.74,0.0,0.2,99.8
image_0138.jpg,label_0138.png,False,False,True,0.0,0.0,100.0,0.0,0.0,99.99
image_0139.jpg,label_0139.png,True,False,False,0.0,0.0,100.0,0.08,0.01,99.91
image_0140.jpg,label_0140.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0141.jpg,label_0141.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0142.jpg,label_0142.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0143.jpg,label_0143.png,True,False,False,0.0,0.0,100.0,1.35,0.02,98.63
image_0144.jpg,label_0144.png,True,False,False,0.0,0.0,100.0,0.0,0.02,99.98
image_0145.jpg,label_0145.png,True,False,False,0.0,0.1,99.9,0.0,0.1,99.9
image_0146.jpg,label_0146.png,True,False,False,0.0,0.0,100.0,0.12,0.01,99.87
image_0147.jpg,label_0147.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0148.jpg,label_0148.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0149.jpg,label_0149.png,False,True,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0150.jpg,label_0150.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0151.jpg,label_0151.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0152.jpg,label_0152.png,False,True,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0153.jpg,label_0153.png,True,False,False,0.0,0.03,99.97,0.0,0.04,99.96
image_0154.jpg,label_0154.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0155.jpg,label_0155.png,True,False,False,0.0,0.0,100.0,0.0,0.0,99.99
image_0156.jpg,label_0156.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0157.jpg,label_0157.png,True,False,False,0.0,0.0,100.0,0.59,0.0,99.41
image_0158.jpg,label_0158.png,True,False,False,0.0,0.04,99.95,0.0,0.04,99.95
image_0159.jpg,label_0159.png,False,True,False,0.0,0.03,99.97,0.12,0.02,99.86
image_0160.jpg,label_0160.png,False,False,True,0.0,0.0,100.0,0.0,0.0,100.0
image_0161.jpg,label_0161.png,False,True,False,0.0,0.0,99.99,0.02,0.0,99.98
image_0162.jpg,label_0162.png,False,False,True,0.02,0.0,99.97,0.0,0.0,100.0
image_0163.jpg,label_0163.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0164.jpg,label_0164.png,True,False,False,0.0,0.05,99.95,0.0,0.05,99.95
image_0165.jpg,label_0165.png,True,False,False,0.0,0.03,99.96,0.0,0.02,99.97
image_0166.jpg,label_0166.png,True,False,False,0.0,0.0,100.0,0.05,0.0,99.94
image_0167.jpg,label_0167.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0168.jpg,label_0168.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.99
image_0169.jpg,label_0169.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0170.jpg,label_0170.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0171.jpg,label_0171.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0172.jpg,label_0172.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0173.jpg,label_0173.png,False,True,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0174.jpg,label_0174.png,True,False,False,0.0,0.0,100.0,0.0,0.01,99.99
image_0175.jpg,label_0175.png,True,False,False,0.0,0.0,100.0,0.0,0.02,99.98
image_0176.jpg,label_0176.png,True,False,False,0.01,0.09,99.9,0.01,0.07,99.92
image_0177.jpg,label_0177.png,False,False,True,0.0,0.09,99.91,0.07,0.09,99.84
image_0178.jpg,label_0178.png,True,False,False,0.0,0.02,99.98,0.0,0.02,99.97
image_0179.jpg,label_0179.png,False,False,True,0.0,0.01,99.99,0.0,0.01,99.99
image_0180.jpg,label_0180.png,False,True,False,0.0,0.06,99.93,0.0,0.05,99.94
image_0181.jpg,label_0181.png,False,False,True,0.0,0.02,99.98,0.0,0.01,99.99
image_0182.jpg,label_0182.png,True,False,False,0.7,0.0,99.3,0.66,0.0,99.34
image_0183.jpg,label_0183.png,True,False,False,0.0,0.03,99.97,0.0,0.02,99.97
image_0184.jpg,label_0184.png,True,False,False,0.0,0.02,99.98,0.0,0.02,99.98
image_0185.jpg,label_0185.png,True,False,False,0.01,0.01,99.97,0.0,0.01,99.98
image_0186.jpg,label_0186.png,True,False,False,0.0,0.02,99.98,0.0,0.02,99.98
image_0187.jpg,label_0187.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0188.jpg,label_0188.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0189.jpg,label_0189.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0190.jpg,label_0190.png,False,False,True,1.27,0.0,98.73,1.58,0.0,98.42
image_0191.jpg,label_0191.png,True,False,False,8.63,0.0,91.37,8.18,0.0,91.82
image_0192.jpg,label_0192.png,False,False,True,11.76,0.0,88.24,11.66,0.0,88.34
image_0193.jpg,label_0193.png,True,False,False,23.61,0.0,76.39,22.22,0.0,77.78
image_0194.jpg,label_0194.png,True,False,False,7.32,0.0,92.68,7.47,0.0,92.53
image_0195.jpg,label_0195.png,True,False,False,5.65,0.0,94.35,5.99,0.0,94.01
image_0196.jpg,label_0196.png,False,False,True,1.27,0.03,98.7,0.0,0.02,99.97
image_0197.jpg,label_0197.png,True,False,False,0.36,0.0,99.64,0.37,0.0,99.63
image_0198.jpg,label_0198.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0199.jpg,label_0199.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0200.jpg,label_0200.png,False,False,True,0.0,0.0,100.0,0.0,0.0,100.0
image_0201.jpg,label_0201.png,True,False,False,0.0,0.01,99.99,0.0,0.0,100.0
image_0202.jpg,label_0202.png,True,False,False,0.0,0.03,99.96,0.41,0.03,99.56
image_0203.jpg,label_0203.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0204.jpg,label_0204.png,True,False,False,0.17,0.05,99.78,0.17,0.05,99.78
image_0205.jpg,label_0205.png,True,False,False,0.13,0.0,99.87,0.21,0.0,99.78
image_0206.jpg,label_0206.png,True,False,False,0.31,0.0,99.69,0.34,0.0,99.66
image_0207.jpg,label_0207.png,False,False,True,0.0,0.0,100.0,0.0,0.0,100.0
image_0208.jpg,label_0208.png,True,False,False,27.97,0.0,72.03,26.55,0.0,73.45
image_0209.jpg,label_0209.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0210.jpg,label_0210.png,True,False,False,1.71,0.0,98.29,1.69,0.0,98.31
image_0211.jpg,label_0211.png,True,False,False,1.6,0.0,98.4,1.39,0.0,98.61
image_0212.jpg,label_0212.png,True,False,False,47.0,0.0,53.0,46.65,0.0,53.35
image_0213.jpg,label_0213.png,True,False,False,13.27,0.0,86.73,15.23,0.0,84.77
image_0214.jpg,label_0214.png,False,True,False,25.82,0.0,74.18,23.7,0.0,76.3
image_0215.jpg,label_0215.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0216.jpg,label_0216.png,True,False,False,2.89,0.0,97.11,3.13,0.0,96.87
image_0217.jpg,label_0217.png,False,False,True,6.33,0.0,93.67,4.5,0.0,95.5
image_0218.jpg,label_0218.png,False,True,False,5.69,0.0,94.31,3.39,0.0,96.61
image_0219.jpg,label_0219.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0220.jpg,label_0220.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0221.jpg,label_0221.png,False,False,True,0.0,0.0,100.0,0.0,0.0,100.0
image_0222.jpg,label_0222.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0223.jpg,label_0223.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0224.jpg,label_0224.png,False,False,True,29.98,0.0,70.02,29.16,0.0,70.84
image_0225.jpg,label_0225.png,True,False,False,46.18,0.0,53.82,44.34,0.0,55.66
image_0226.jpg,label_0226.png,True,False,False,43.77,0.0,56.23,41.08,0.0,58.92
image_0227.jpg,label_0227.png,False,False,True,51.16,0.0,48.84,52.53,0.0,47.47
image_0228.jpg,label_0228.png,False,True,False,29.24,0.0,70.76,29.28,0.0,70.72
image_0229.jpg,label_0229.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0230.jpg,label_0230.png,True,False,False,19.71,0.0,80.29,16.07,0.0,83.93
image_0231.jpg,label_0231.png,True,False,False,0.0,0.0,100.0,0.0,0.0,100.0
image_0232.jpg,label_0232.png,True,False,False,17.42,0.0,82.57,14.4,0.0,85.6
image_0233.jpg,label_0233.png,False,True,False,5.5,0.0,94.5,5.25,0.0,94.75
image_0234.jpg,label_0234.png,True,False,False,36.83,0.0,63.17,35.08,0.0,64.92
image_0235.jpg,label_0235.png,True,False,False,86.0,2.97,11.03,86.05,2.88,11.08
image_0236.jpg,label_0236.png,False,True,False,0.0,2.87,97.13,0.0,2.6,97.39
image_0237.jpg,label_0237.png,True,False,False,0.02,2.49,97.49,0.02,2.24,97.74
image_0238.jpg,label_0238.png,False,False,True,0.0,1.79,98.21,0.0,1.63,98.37
image_0239.jpg,label_0239.png,True,False,False,0.0,2.69,97.31,0.0,2.51,97.49
image_0240.jpg,label_0240.png,True,False,False,0.0,1.88,98.12,0.0,1.8,98.19
image_0241.jpg,label_0241.png,True,False,False,0.02,3.92,96.06,0.02,3.61,96.38
image_0242.jpg,label_0242.png,False,False,True,41.2,3.21,55.59,33.91,2.91,63.19
image_0243.jpg,label_0243.png,False,True,False,5.85,3.58,90.57,0.88,3.34,95.78
image_0244.jpg,label_0244.png,True,False,False,0.0,2.92,97.08,0.0,2.86,97.14
image_0245.jpg,label_0245.png,False,False,True,0.87,1.68,97.46,0.0,1.48,98.52
image_0246.jpg,label_0246.png,True,False,False,0.0,1.07,98.93,0.0,0.91,99.09
image_0247.jpg,label_0247.png,True,False,False,0.01,0.56,99.44,0.01,0.48,99.51
image_0248.jpg,label_0248.png,False,False,True,0.58,0.96,98.46,0.0,0.89,99.11
image_0249.jpg,label_0249.png,True,False,False,0.62,0.5,98.88,0.82,0.45,98.73
image_0250.jpg,label_0250.png,True,False,False,0.0,0.28,99.72,0.0,0.26,99.74
image_0251.jpg,label_0251.png,True,False,False,0.01,0.59,99.41,0.21,0.55,99.24
image_0252.jpg,label_0252.png,True,False,False,0.0,0.23,99.77,0.0,0.22,99.78
image_0253.jpg,label_0253.png,True,False,False,99.78,0.0,0.22,99.72,0.0,0.28
image_0254.jpg,label_0254.png,True,False,False,99.95,0.0,0.05,99.96,0.0,0.04
image_0255.jpg,label_0255.png,True,False,False,98.65,0.05,1.3,99.11,0.07,0.82
image_0256.jpg,label_0256.png,True,False,False,98.31,0.0,1.69,98.48,0.0,1.52
image_0257.jpg,label_0257.png,True,False,False,29.21,65.98,4.81,29.98,65.31,4.71
image_0258.jpg,label_0258.png,True,False,False,37.54,57.4,5.06,38.47,56.65,4.88
image_0259.jpg,label_0259.png,True,False,False,20.55,67.79,11.66,21.04,67.03,11.93
image_0260.jpg,label_0260.png,True,False,False,21.47,46.68,31.85,20.65,45.69,33.66
image_0261.jpg,label_0261.png,True,False,False,29.34,40.16,30.5,29.62,39.31,31.07
image_0262.jpg,label_0262.png,True,False,False,21.7,54.29,24.0,24.72,53.81,21.47
image_0263.jpg,label_0263.png,True,False,False,19.99,55.47,24.54,19.71,54.93,25.36
image_0264.jpg,label_0264.png,True,False,False,17.57,33.91,48.52,17.35,33.04,49.61
image_0265.jpg,label_0265.png,False,False,True,54.99,44.33,0.68,55.48,43.91,0.61
image_0266.jpg,label_0266.png,True,False,False,14.17,36.9,48.93,14.35,36.1,49.55
image_0267.jpg,label_0267.png,False,False,True,18.44,37.21,44.35,17.92,36.51,45.57
image_0268.jpg,label_0268.png,True,False,False,23.96,0.34,75.71,22.78,0.32,76.89
image_0269.jpg,label_0269.png,True,False,False,30.05,0.66,69.3,26.87,0.63,72.5
image_0270.jpg,label_0270.png,True,False,False,12.92,10.97,76.11,11.78,10.79,77.43
image_0271.jpg,label_0271.png,True,False,False,99.33,0.01,0.66,99.43,0.01,0.56
image_0272.jpg,label_0272.png,True,False,False,99.47,0.01,0.52,99.42,0.01,0.57
image_0273.jpg,label_0273.png,True,False,False,98.04,0.02,1.94,97.88,0.02,2.1
image_0274.jpg,label_0274.png,True,False,False,99.02,0.01,0.98,98.83,0.0,1.16
image_0275.jpg,label_0275.png,True,False,False,81.75,1.75,16.5,78.14,1.61,20.25
image_0276.jpg,label_0276.png,True,False,False,81.85,0.66,17.49,79.47,0.63,19.9
image_0277.jpg,label_0277.png,True,False,False,74.0,1.25,24.75,66.92,1.14,31.94
image_0278.jpg,label_0278.png,True,False,False,73.7,0.65,25.65,69.96,0.59,29.45
image_0279.jpg,label_0279.png,True,False,False,71.06,3.11,25.84,63.86,2.76,33.38
image_0280.jpg,label_0280.png,True,False,False,81.68,2.65,15.67,78.02,2.46,19.52
image_0281.jpg,label_0281.png,True,False,False,99.94,0.0,0.06,99.94,0.0,0.06
image_0282.jpg,label_0282.png,False,False,True,99.96,0.0,0.04,99.99,0.0,0.01
image_0283.jpg,label_0283.png,True,False,False,100.0,0.0,0.0,100.0,0.0,0.0
image_0284.jpg,label_0284.png,False,True,False,99.98,0.0,0.02,99.99,0.0,0.01
image_0285.jpg,label_0285.png,False,False,True,99.98,0.0,0.02,99.98,0.0,0.02
image_0286.jpg,label_0286.png,True,False,False,99.43,0.0,0.57,99.53,0.0,0.47
image_0287.jpg,label_0287.png,True,False,False,99.54,0.0,0.46,99.59,0.0,0.41
image_0288.jpg,label_0288.png,False,False,True,99.86,0.0,0.14,99.89,0.0,0.11
image_0289.jpg,label_0289.png,False,False,True,8.8,3.31,87.9,10.31,3.11,86.57
image_0290.jpg,label_0290.png,True,False,False,10.36,8.43,81.21,10.29,8.34,81.37
image_0291.jpg,label_0291.png,True,False,False,14.41,9.36,76.23,15.05,9.23,75.72
image_0292.jpg,label_0292.png,False,False,True,24.79,8.55,66.66,18.52,8.02,73.47
image_0293.jpg,label_0293.png,True,False,False,14.68,7.55,77.77,14.3,7.26,78.44
image_0294.jpg,label_0294.png,False,False,True,17.13,2.18,80.69,16.6,2.14,81.26
image_0295.jpg,label_0295.png,False,False,True,25.15,5.17,69.68,21.06,5.0,73.94
image_0296.jpg,label_0296.png,True,False,False,25.61,1.86,72.53,24.16,1.7,74.14
image_0297.jpg,label_0297.png,True,False,False,0.37,0.54,99.09,1.11,0.5,98.39
image_0298.jpg,label_0298.png,True,False,False,4.0,5.31,90.69,5.59,5.47,88.94
image_0299.jpg,label_0299.png,True,False,False,99.94,0.0,0.06,99.95,0.0,0.05
image_0300.jpg,label_0300.png,True,False,False,99.83,0.0,0.17,99.81,0.0,0.19
image_0301.jpg,label_0301.png,True,False,False,99.83,0.0,0.17,99.88,0.0,0.12
image_0302.jpg,label_0302.png,True,False,False,99.79,0.0,0.21,99.77,0.0,0.23
