epoch,train_loss,train_accuracy,train_iou,train_dice,val_loss,val_accuracy,val_iou,val_dice
15,0.5090359069406987,0.8787870287895203,0.7271461189414061,0.8270188419769207,0.5021737337112426,0.8794069290161133,0.7164647827545801,0.8275395969549816
16,0.5089926145970821,0.8679869472980499,0.7138678362127393,0.815896437286089,0.5063960373401641,0.8460146427154541,0.6823684404293695,0.803309420744578
17,0.49462818056344987,0.8893451631069184,0.7387134133294847,0.8338292000349611,0.48489870429039,0.910755729675293,0.7572291503349939,0.8535810828208923
18,0.49042570888996123,0.8892287373542785,0.7497238905479512,0.8444597889979683,0.485707026720047,0.917644453048706,0.7662861665089926,0.8597102642059327
19,0.48799165338277817,0.8882150113582611,0.7367492316293981,0.8320105556712315,0.5055226504802703,0.887153148651123,0.7189971218506496,0.8251774887243906
20,0.47659916058182716,0.8948462128639221,0.7618838005078334,0.8535508773600065,0.4793718338012695,0.8865515708923339,0.7281121591726939,0.8346774617830913
21,0.4788376189768314,0.8929513454437256,0.7495971066256366,0.8420115027576685,0.4809584617614746,0.8669259548187256,0.7114694476127624,0.8229212085405987
22,0.471523404866457,0.8970406770706176,0.7565183355472983,0.8473071324755436,0.4594712555408478,0.9257111549377441,0.7819310933351518,0.8701533873875936
23,0.4667412988841534,0.9013055026531219,0.7653640722855923,0.8552145668615896,0.463183069229126,0.9068210601806641,0.757750575741132,0.8545871357123058
24,0.4613274671137333,0.8998724520206451,0.7790715308859946,0.8685569789260628,0.4584996461868286,0.9142502307891845,0.7655012240012488,0.8599625726540883
25,0.4612497977912426,0.8983294665813446,0.7620910203550011,0.851571369388451,0.4660517930984497,0.9041396141052246,0.7547460913658143,0.8526983241240182
26,0.4570300288498402,0.9018027484416962,0.7768605262661971,0.8651551023125647,0.4550081491470337,0.9162459373474121,0.7699527015288672,0.8619345684846241
27,0.4461223877966404,0.9166636884212493,0.7948010842005413,0.876833502513667,0.459481942653656,0.8902281284332275,0.7419134298960368,0.8446013907591501
28,0.4558595225214958,0.8995343089103699,0.7629052534699439,0.8513319308559101,0.45903698205947874,0.8834703922271728,0.7259859204292296,0.8339061399300893
29,0.4407904796302319,0.918284797668457,0.7904369784829518,0.8730082184076305,0.4368239939212799,0.9196125507354737,0.7772914588451385,0.8679971178372702
30,0.444060230255127,0.9112070620059967,0.7825759947920841,0.8672451421618463,0.452097225189209,0.9218106269836426,0.7751895775397619,0.8657422025998434
31,0.4431380249559879,0.9108114778995514,0.7837289731018243,0.8665792906656862,0.44565730094909667,0.9075909614562988,0.7635747919480006,0.8585096140702566
32,0.4318548500537872,0.9253838956356049,0.807094693245987,0.8856493044644596,0.43902580738067626,0.904201078414917,0.7560611853996912,0.8537683327992758
33,0.437600214779377,0.9107097148895263,0.7787846554070712,0.862804651632905,0.4435468792915344,0.8995874404907227,0.753967109322548,0.852161588271459
34,0.4360172085464001,0.9080459475517273,0.7828169103090961,0.8659647338092329,0.4378220856189728,0.9103797912597656,0.7632475028435389,0.858488299449285
35,0.4363148927688599,0.9095414936542511,0.7758026565735536,0.8627225448687874,0.4295471370220184,0.9325292587280274,0.7962473372618357,0.8801865200201672
36,0.42227230668067933,0.9262584209442138,0.8053967102741201,0.8836809731399018,0.4298535943031311,0.9206618785858154,0.7794868946075438,0.8695525685946146
37,0.42514723986387254,0.9216630101203919,0.8000812766452631,0.8807739481329921,0.43431952595710754,0.9309503555297851,0.7905322750409444,0.875505491097768
38,0.4292871095240116,0.9170765340328216,0.7848720289766786,0.8676054451614617,0.4318214952945709,0.9199177742004394,0.7800717363754909,0.8698459704717001
39,0.42182955145835876,0.9185747504234314,0.7946876296773555,0.877150891472896,0.4225095272064209,0.9330492496490479,0.7981039295593898,0.8812697748343149
40,0.42057937383651733,0.9236396133899689,0.7941059140488502,0.8730414583658177,0.42231128811836244,0.9301310062408448,0.7886388758818308,0.8736720442771911
41,0.41491184160113337,0.9284676253795624,0.8071465249173342,0.8815269506225982,0.4167266845703125,0.9351881980895996,0.8038086771965027,0.8853171010812124
42,0.4151005558669567,0.9256229221820831,0.8086551312357185,0.8854847695678473,0.4167690575122833,0.9355264663696289,0.7988743265469869,0.8810129463672638
43,0.4086005866527557,0.93155357837677,0.821513437603911,0.8960491321980951,0.4150553524494171,0.932728624343872,0.7989635566870372,0.8818300366401672
44,0.4122611030936241,0.9305890142917633,0.8152190408979854,0.8895585851122938,0.4192614912986755,0.9238607883453369,0.7891824712355932,0.8765734275182089
45,0.4111288130283356,0.9250664472579956,0.8011216136316459,0.8790060234566527,0.42196367383003236,0.9149068355560303,0.7754054029782613,0.867007319132487
46,0.40741604194045067,0.9294468224048614,0.8164726493880154,0.8913119899729889,0.4150974929332733,0.9333230495452881,0.7974030206600825,0.8805213491121929
47,0.40905464366078376,0.9265472233295441,0.8124853853757182,0.8891132514923811,0.4251251399517059,0.9243150234222413,0.778027003010114,0.8664391756057739
48,0.40590571239590645,0.9299846291542053,0.8061526473301154,0.8811115274205805,0.4074786067008972,0.9332170486450195,0.8008522550264996,0.8832132438818613
49,0.40488084182143214,0.9288930118083953,0.808120211834709,0.8846357913066946,0.4145593285560608,0.9327083587646484,0.7965733846028645,0.879130248228709
50,0.4050278253853321,0.9287444114685058,0.8137163524205485,0.8885166711484391,0.4054254531860352,0.9323814392089844,0.8011033157507578,0.883372563123703
51,0.4037154227495193,0.9326483249664307,0.8140869506324332,0.8885495513677599,0.4117169678211212,0.9163737773895264,0.7800667901833853,0.8700973828633627
52,0.4114082880318165,0.9238323152065278,0.7928701596955456,0.8731125955159467,0.4112994372844696,0.9210131168365479,0.7853758037090302,0.8731706122557321
53,0.4031107470393181,0.9284488141536713,0.8134048874800403,0.8888451674332222,0.4066191494464874,0.9324076652526856,0.8000175674756369,0.882697417338689
54,0.40111953765153885,0.931035840511322,0.8089031165465717,0.8837691852822902,0.4120878756046295,0.9173074722290039,0.7815664768218994,0.8711820880572001
55,0.39733423069119456,0.9316362142562866,0.8167735975546139,0.890398944231371,0.41251479387283324,0.9378628730773926,0.8070476303497951,0.8869261761506397
56,0.3974619030952454,0.9339189767837525,0.81499393992126,0.8893009743342795,0.411811488866806,0.9383012294769287,0.80207166771094,0.8822642465432485
57,0.39096458703279496,0.9350149691104889,0.820752197527327,0.8919733144187679,0.4062629282474518,0.9402481555938721,0.8115196526050568,0.8896660804748535
58,0.3891239494085312,0.9406725347042084,0.8323224294930698,0.9013504948467013,0.3964411497116089,0.9374491214752197,0.8088980197906495,0.8884706517060599
59,0.39208090007305146,0.9379686653614044,0.8271265026802819,0.8989958047866817,0.40329412221908567,0.9365527629852295,0.8047472029924393,0.8851073384284975
60,0.39023628979921343,0.9339755475521088,0.820350165075312,0.8928482435022792,0.40442741513252256,0.936389684677124,0.804081916809082,0.8849032680193583
61,0.38858911022543907,0.9366540312767029,0.8273743454522144,0.8973688342918955,0.40215177536010743,0.9408917903900147,0.8128041078646977,0.8906387011210125
62,0.38620117455720904,0.9418849587440491,0.8416099189470213,0.9084422424435618,0.40333768129348757,0.9321301937103271,0.8005672653516133,0.8833048621813457
63,0.3904865175485611,0.935974532365799,0.8190138618772231,0.8902293881401422,0.3987213850021362,0.9424249649047851,0.8145572264989218,0.891608868042628
64,0.3845326766371727,0.9405177414417267,0.8255112006173784,0.8944084743037821,0.39928282499313356,0.940248441696167,0.8128673404455184,0.890458450714747
65,0.3871836610138416,0.9406493663787842,0.8237904361138743,0.8941261080404121,0.3962006628513336,0.9400779724121093,0.814797862370809,0.8925640225410462
66,0.3816672474145889,0.9414118230342865,0.83079575416632,0.8972284133546056,0.3941446363925934,0.9407340526580811,0.8154896159966787,0.8927833716074625
67,0.38143292963504793,0.9433702230453491,0.8401527148361007,0.9063664381702743,0.3936707615852356,0.944298267364502,0.8199326972166698,0.8954093217849731
68,0.38275682330131533,0.9404330015182495,0.8306291094049811,0.8982332069426777,0.4026807904243469,0.9361207962036133,0.8071377813816071,0.8870620807011923
69,0.38607082739472387,0.9366649627685547,0.8156904594972729,0.8871319311360517,0.3986871063709259,0.9400028705596923,0.8121959139903385,0.8902547319730123
70,0.3813902407884598,0.9401893615722656,0.8297539617866277,0.8988698584338028,0.393682187795639,0.9440467357635498,0.8208105405171713,0.8962731103102366
71,0.37753998413681983,0.9445094048976899,0.8386442337185143,0.9048690420885881,0.3927037358283997,0.9439411163330078,0.8195739169915516,0.8952196955680847
72,0.3784563295543194,0.9435512065887451,0.841544425735871,0.9074888291458294,0.39890167117118835,0.928637170791626,0.7983804901440938,0.8819042960802715
73,0.38089244067668915,0.9432709634304046,0.8293152025590336,0.8981861249854168,0.39840710163116455,0.9407094478607178,0.8155024309953054,0.8928032279014586
74,0.38280109912157056,0.9416175961494446,0.8282283603368945,0.8962174016671873,0.39579328894615173,0.9388155937194824,0.8135816713174183,0.8920524915059408
75,0.3809471234679222,0.943329930305481,0.8311387450744709,0.8996651617189249,0.3997312724590302,0.9422334671020508,0.8136332005262374,0.8907791316509248
76,0.3765653774142265,0.9433212578296661,0.8361649967109164,0.903711119790872,0.3945610821247101,0.9387778282165528,0.8124213099479676,0.8907487968603769
77,0.37858234643936156,0.9435059368610382,0.8376606665551662,0.9048189662396903,0.4026482582092285,0.9313544750213623,0.7996576935052873,0.8828939398129781
78,0.38258166164159774,0.9384187459945679,0.829533241999646,0.8988367096831403,0.39637632966041564,0.9383819103240967,0.8113500972588857,0.8898516356945038
79,0.37742966413497925,0.9433580577373505,0.8348194954295955,0.9021170032521091,0.3930481135845184,0.9416064739227294,0.8148604532082876,0.8919764737288158
80,0.37352838814258577,0.9454694330692291,0.8417102742940188,0.9069187802573044,0.39478752613067625,0.9421864986419678,0.8159048845370611,0.8925472637017566
81,0.3756974101066589,0.9448900580406189,0.8355437286198141,0.9021426700055601,0.39130481481552126,0.942449426651001,0.8192779084046681,0.8952382922172546
82,0.3749479100108147,0.9449674844741821,0.836039710044861,0.9029726373652618,0.3947206437587738,0.9364008426666259,0.8089787224928537,0.888575796286265
83,0.37824408411979676,0.9404107689857483,0.8318336419450739,0.9000265481571356,0.39565159678459166,0.940220832824707,0.8132564922173817,0.8911565661430361
84,0.37684971690177915,0.9420308291912078,0.8355856457725167,0.9025853801518677,0.39529489278793334,0.9413272380828858,0.8162486950556437,0.89322083791097
85,0.37752107456326484,0.9444236516952514,0.8302073162049055,0.8980210435887178,0.39309260845184324,0.9339639186859131,0.8066583971182505,0.8874033987522125
86,0.3735493332147598,0.947014057636261,0.8408440670619409,0.9047362283493084,0.39512749910354616,0.9416148662567139,0.816950805981954,0.8934532304604849
87,0.3757211588323116,0.9435069501399994,0.837835482135415,0.9038175693402689,0.3913139283657074,0.9426885128021241,0.819605670372645,0.8955422878265382
88,0.37775778844952584,0.9437792539596558,0.8301498928417766,0.8981681598971288,0.3912385106086731,0.9414957523345947,0.8171139001846314,0.8938196539878843
89,0.37375453785061835,0.9447374165058136,0.8355071391289431,0.9027661005655927,0.3929697871208191,0.9409122943878174,0.8152289172013601,0.8924414575099945
90,0.3732261434197426,0.946032989025116,0.8439854557315508,0.909192340200146,0.3900219798088074,0.9406966686248779,0.8159400482972462,0.8931660532951355
91,0.3731587938964367,0.9470613181591034,0.8431088720137871,0.9077341114791728,0.39302644729614256,0.9419578552246094,0.8182856261730194,0.8947803318500519
92,0.3730009809136391,0.9458440542221069,0.8306088863095888,0.8967010488112773,0.39573795199394224,0.9412814617156983,0.815031682451566,0.8919619878133138
93,0.3741846099495888,0.9462213575839996,0.8413544823105138,0.9072373227526747,0.3927510857582092,0.9440779685974121,0.818998224536578,0.8946105162302652
94,0.375066477060318,0.9439489960670471,0.8393320278575024,0.9061825253069404,0.39148752093315126,0.9431001663208007,0.8182822604974112,0.894140847524007
95,0.37249997854232786,0.9463346004486084,0.8441830897082884,0.909323005626599,0.3920077562332153,0.9414004325866699,0.8162247459093729,0.8930669128894806
96,0.3723137341439724,0.9464156806468964,0.8430159733009835,0.9069818329686917,0.3925124526023865,0.9441256046295166,0.8199721326430638,0.8951193888982137
97,0.3730958357453346,0.9447031557559967,0.8382928526649873,0.9043068064376711,0.39375807642936705,0.9416014194488526,0.816708242893219,0.8934618989626568
98,0.3760658085346222,0.9447695255279541,0.839047359675169,0.9051403717448313,0.3918402075767517,0.941721773147583,0.816987524429957,0.8934768199920654
99,0.3729519106447697,0.9449253082275391,0.833132481854409,0.8991262070213756,0.39116724729537966,0.9423552513122558,0.817691864569982,0.8938664416472116
100,0.3718590185046196,0.9479490697383881,0.8480095845957598,0.9114923990021149,0.3956152439117432,0.940990400314331,0.8155975590149561,0.8925786574681599
101,0.3729385495185852,0.9451675534248352,0.8369560359045863,0.9022849426915247,0.39176716208457946,0.9427982330322265,0.8198157926400501,0.8955296138922375
102,0.37014815807342527,0.9474904537200928,0.8390627585351467,0.9043992924193542,0.39266209602355956,0.9430457592010498,0.8180619488159817,0.8940099914868671
103,0.37244765311479566,0.9445640921592713,0.8366872509941456,0.9025318402796987,0.39476696252822874,0.9417489051818848,0.816734454035759,0.8933150827884674
104,0.37296573743224143,0.9436548173427581,0.8384405090784032,0.90409213428696,0.3918717324733734,0.9436522960662842,0.8204148471355437,0.895837155977885
105,0.37077009305357933,0.9469319581985474,0.8430339314664403,0.9073121916502715,0.39200171232223513,0.9429328918457032,0.8184409976005554,0.8943900962670644
106,0.3715590611100197,0.9467122316360473,0.8380978959922988,0.9028376455729206,0.3951305687427521,0.9431518077850342,0.8178364992141723,0.8937011520067852
107,0.3729787848889828,0.9468184173107147,0.8393275669465468,0.9056573975831268,0.38958230018615725,0.944481611251831,0.8217554310957592,0.8967290580272674
108,0.3723911739885807,0.9441517233848572,0.8376704425861436,0.9040942753354706,0.3942676603794098,0.9434000492095947,0.8179619431495666,0.893567798535029
109,0.37203283309936525,0.9473423779010772,0.8416126416996119,0.9074832960342363,0.3991065382957458,0.9419093608856202,0.8145501007636387,0.8913895646731058
110,0.37288996428251264,0.9455956876277923,0.838895962635676,0.9052310664206743,0.3904286026954651,0.9438773632049561,0.821423864364624,0.8965348998705547
111,0.37077031210064887,0.9468140661716461,0.8343593326707681,0.9006879115477207,0.3935604512691498,0.9442952632904053,0.82030169069767,0.8954388837019603
112,0.37009027898311614,0.9463884115219117,0.8366209064920744,0.9023756136496862,0.39118894934654236,0.9429397583007812,0.8192460060119627,0.8949842532475788
113,0.37151399403810503,0.9465473890304565,0.8415242712944746,0.9078872804840404,0.38891513347625734,0.943296241760254,0.8206203877925873,0.8959472934405011
114,0.3712767206132412,0.9453308463096619,0.8395387994746363,0.9047645438462496,0.392878794670105,0.9417665481567383,0.8171719640493393,0.89362028837204
115,0.37117799296975135,0.9453577756881714,0.8383966814159611,0.9038021321151912,0.39292587637901305,0.944059944152832,0.8197128971417744,0.8950145959854124
116,0.37376434057950975,0.945426595211029,0.8298867234339316,0.8974686780323587,0.3915677607059479,0.9440563678741455,0.8211750686168671,0.8962027112642923
117,0.3722153723239899,0.9461973488330842,0.8338997023801007,0.9010500263422729,0.3940880954265594,0.9435917854309082,0.8194890817006428,0.8950796445210776
118,0.3771190896630287,0.9430486798286438,0.833327017080349,0.8995477319151786,0.3938837289810181,0.940593671798706,0.8155835688114165,0.8925301114718118
119,0.369414571672678,0.9481813907623291,0.8451096131155887,0.9100644943614802,0.39118009209632876,0.9426346778869629,0.8188030242919921,0.8947888016700745
120,0.3725627735257149,0.9449624121189117,0.8422124957665801,0.9076658250143129,0.3926629960536957,0.9433923721313476,0.8201326270898184,0.8955257336298624
121,0.37124879360198976,0.9438951253890991,0.8308205025270577,0.8977226690389217,0.3914009392261505,0.9411989688873291,0.8166204889615377,0.8933551748593649
122,0.3728312574326992,0.9456857979297638,0.8352143523593746,0.9016087227811413,0.3936691164970398,0.9427636146545411,0.8180458863576254,0.8940475106239321
123,0.36987274065613746,0.9478624045848847,0.8413281974693139,0.906373168279727,0.39170325398445127,0.9428664684295655,0.8190964460372925,0.8948982020219167
124,0.3724523551762104,0.9450853168964386,0.8366161329050857,0.9030278008431194,0.39098442196846006,0.9447586059570312,0.8214035391807556,0.8962727804978687
125,0.3714933291077614,0.9462493777275085,0.8409946506222091,0.9061480188121402,0.39316960573196413,0.9427587032318115,0.8189746995766957,0.8949647227923073
126,0.37115527763962747,0.9470192015171051,0.8415867794925965,0.9056557441440722,0.39454360008239747,0.9418340206146241,0.817975221077601,0.8944578011830648
127,0.37161934971809385,0.9449647963047028,0.8303310558199882,0.8967241387814282,0.3931740164756775,0.9422426223754883,0.8183420280615488,0.8946239272753399
128,0.3708295665681362,0.94745374917984,0.8463528726870815,0.9105583808074392,0.389420485496521,0.9434138298034668,0.8208415071169535,0.8960977057615918
129,0.36912659779191015,0.9476814448833466,0.844583439019819,0.9081660018612941,0.39551010727882385,0.9420922756195068,0.8167067050933838,0.8931261897087099
130,0.3713288590312004,0.948620593547821,0.8455203405270975,0.9098682613422474,0.3904046893119812,0.9446693897247315,0.8207916855812073,0.895764813820521
131,0.369984270632267,0.9483143985271454,0.8411408434311548,0.9050458149363598,0.3905724108219147,0.943361234664917,0.8206702570120494,0.8960737725098928
132,0.36878406554460524,0.9475641548633575,0.840255430464943,0.9047770035763578,0.39232059717178347,0.9426298618316651,0.8187159955501556,0.8945848782857257
133,0.37130005434155466,0.9484821319580078,0.8384938739240171,0.9035294857186578,0.3900598227977753,0.9429701805114746,0.8190240820248921,0.8947538574536642
134,0.37218843549489977,0.9456719875335693,0.8413735921805102,0.9066874820739035,0.3920330762863159,0.943607759475708,0.8197711259126663,0.8950220565001171
135,0.3709342636168003,0.9459279239177704,0.8441207353025675,0.9088688128938275,0.3914620399475098,0.9415476322174072,0.8169404317935308,0.8933519224325815
136,0.36858665719628336,0.9485075056552887,0.8418020067736508,0.9052385147660968,0.39374428391456606,0.9430352687835694,0.8173723518848419,0.8932840247948965
137,0.3755218207836151,0.9445156991481781,0.8351074806724984,0.9022455335905153,0.3894687116146088,0.9436423778533936,0.8201848765214284,0.8954741775989532
138,0.36652793288230895,0.9476643085479737,0.8506626774867379,0.9139160426954428,0.3930858552455902,0.9420255184173584,0.8179286529620488,0.894156966606776
139,0.3700249783694744,0.9464516043663025,0.8396825305186212,0.9035494362935423,0.3919506072998047,0.942999792098999,0.8189705620209378,0.8945854802926382
140,0.37360515370965003,0.9460420489311219,0.8349271952485046,0.9019383378326896,0.393928998708725,0.9428942203521729,0.819000244140625,0.8950139800707498
141,0.373747381567955,0.946181321144104,0.8354549747581281,0.901553135489424,0.39600961804389956,0.9431042671203613,0.8177930742502213,0.893745098511378
142,0.3698782749474049,0.9455033302307129,0.8424497348877292,0.905201538776358,0.3902932941913605,0.9427013397216797,0.8201561152935029,0.8959075391292572
143,0.3737966105341911,0.9429026424884797,0.8322346179435651,0.8979667653640112,0.39308601021766665,0.9423107147216797,0.8184320747852325,0.8944845477739969
144,0.37264657840132714,0.9464090883731842,0.8386327768365545,0.905720812330643,0.3951640725135803,0.9426700115203858,0.8193586309750873,0.8951742808024088
145,0.3703040271997452,0.9471648454666137,0.8389398371490342,0.902876121861239,0.393588125705719,0.9424124717712402,0.8178946038087209,0.8939824104309082
146,0.3679593026638031,0.9479271769523621,0.8465458550800877,0.9103781010955572,0.38933307528495786,0.9435596942901612,0.8192699720462164,0.894792542854945
147,0.3713686153292656,0.9473785877227783,0.840588067068408,0.9059698494151236,0.3935126602649689,0.942559003829956,0.8186637222766876,0.8944586137930551
148,0.37045645862817767,0.9477818489074707,0.8434636036399754,0.9071109133772552,0.3916163444519043,0.9428158760070801,0.819017094373703,0.8947965502738953
149,0.37269521579146386,0.9457290649414063,0.8321205858762065,0.8995495905478796,0.3922025263309479,0.9408527851104737,0.8154859562714896,0.8926095525423685
150,0.37153203710913657,0.9472075819969177,0.8404212089876335,0.9046630022426447,0.3925425410270691,0.9432303428649902,0.8195876359939576,0.8952267428239187
151,0.37104580700397494,0.9460129499435425,0.8402826034774382,0.9063425465176502,0.39067179560661314,0.9428330898284912,0.8188165644804638,0.8947767635186512
152,0.3705096758902073,0.9475480496883393,0.8412138036762673,0.9073163957645496,0.3901289165019989,0.9429450988769531,0.8195821623007455,0.8951774458090463
153,0.37303293198347093,0.9443039417266845,0.8310988161712887,0.8980477528025709,0.39128486514091493,0.9441452026367188,0.820476359128952,0.8955461104710898
154,0.372562662512064,0.9461887657642365,0.8319391873044273,0.8979999169707298,0.3923872232437134,0.9439609527587891,0.8199358701705932,0.8952879766623176
155,0.3719756744801998,0.9469131171703339,0.8399791425714893,0.9050038473059733,0.39074455499649047,0.9440229415893555,0.820659210284551,0.8958214739958447
156,0.372471722215414,0.9476970732212067,0.8355303495501476,0.9011019991089897,0.3890844643115997,0.944835615158081,0.8226030071576436,0.8972304701805115
157,0.3671984955668449,0.9475806474685669,0.8476951790352667,0.9112567118058605,0.3925730586051941,0.9428195953369141,0.8198496222496032,0.8955700516700744
158,0.3714446105062962,0.9474171340465546,0.8405128103999836,0.9045399334290168,0.3907023847103119,0.9430717945098877,0.8198770582675934,0.8953581988811494
159,0.3688626252114773,0.9476991117000579,0.8476639471948151,0.9111112567285697,0.3906867682933807,0.9435621738433838,0.820088807741801,0.8954382260640463
160,0.3704145304858685,0.9479428172111511,0.8321546856934822,0.8977705071990686,0.3911047995090485,0.9449985027313232,0.8223167757193247,0.8968935112158457
161,0.3693855069577694,0.9486165046691895,0.8462520883729061,0.9094371176014343,0.39190179109573364,0.9430314064025879,0.8202523966630298,0.8957600196202596
162,0.36907404437661173,0.9482243597507477,0.850117729976773,0.9130610217650735,0.39208369255065917,0.9421053886413574,0.8178810983896255,0.8939938008785248
163,0.37131315767765044,0.9452457964420319,0.8431289539982874,0.9082101189841827,0.39235773086547854,0.9437417030334473,0.8207517007986704,0.8960340718428295
164,0.3740766629576683,0.9444320499897003,0.8303286490496248,0.8976039135828614,0.3914345681667328,0.943852424621582,0.820075943072637,0.8953893899917602
165,0.369891332834959,0.9475503385066986,0.8460771647592387,0.9086737755686045,0.3911081373691559,0.9432453632354736,0.8192350943883261,0.894896137714386
166,0.3695887692272663,0.947086775302887,0.8443751429518066,0.9087083455175164,0.39437628984451295,0.9418272495269775,0.8173309842745464,0.8936969041824341
167,0.37325800880789756,0.9461323022842407,0.8373954404145477,0.904457906385263,0.3934055745601654,0.941851806640625,0.8182932913303376,0.8946125229199728
168,0.3723252505064011,0.9464860916137695,0.8340525388717648,0.9015265243748823,0.39246920347213743,0.943164587020874,0.8186205248037973,0.8944141924381256
169,0.3746070943772793,0.9447896420955658,0.8305837436889607,0.8981445600589113,0.39153902530670165,0.9450702667236328,0.8229001224040985,0.8974788347880045
170,0.3703992679715157,0.9482347667217255,0.8429837411269545,0.9068471669529874,0.39215912818908694,0.9417625904083252,0.8160612195730209,0.8928105294704439
171,0.37160437405109403,0.9462795257568359,0.8395551741744084,0.9054037204633154,0.3926909565925598,0.9418370246887207,0.8163589109977087,0.8929188927014667
172,0.3730251155793667,0.945991826057434,0.8331460159892835,0.899983242961268,0.3985249578952789,0.9421644687652588,0.8151002695163092,0.891618831952413
173,0.3703109994530678,0.9478598296642303,0.8385587755901118,0.9024267005578928,0.3929073452949524,0.9422165870666503,0.8171338737010956,0.8933320562044781
174,0.37134684026241305,0.9478534698486328,0.8433224472527703,0.907220188962917,0.392644590139389,0.9435657024383545,0.8197158932685852,0.8951586107412975
175,0.3711562804877758,0.9469575881958008,0.8365678585569638,0.9016614753877695,0.40178183913230897,0.942336130142212,0.8138991385698319,0.8907013793786367
176,0.37105066478252413,0.9457864701747895,0.8332893190905455,0.8994431169703601,0.39231184124946594,0.9450228691101075,0.822833728790283,0.8973120411237081
177,0.3721556842327118,0.9459360063076019,0.8429632316033044,0.908645625660817,0.392212051153183,0.9435178279876709,0.8189078291257224,0.8945496916770933
178,0.3710592672228813,0.9448324680328369,0.8423617416061463,0.9066011279200514,0.39265725016593933,0.9426501274108887,0.8173411846160888,0.8934483865896861
179,0.3713433600962162,0.946319043636322,0.8390597876588192,0.9038148831964158,0.39766697883605956,0.9419918060302734,0.8144280364116033,0.8914371172587077
180,0.36929534673690795,0.948030161857605,0.8392285205423831,0.904549213747184,0.3942580342292786,0.9401193141937256,0.8146292229493458,0.8920382817586263
181,0.37223251685500147,0.9454753279685975,0.8382991334268206,0.9034895976384482,0.39120650887489317,0.9422530174255371,0.8186745683352152,0.8945915579795838
182,0.3773976758122444,0.9437223672866821,0.833476926138004,0.9001055664072434,0.3933082461357117,0.9429031848907471,0.818441887696584,0.894351222117742
183,0.3695836327970028,0.9464468121528625,0.8428786369971931,0.9068117437884211,0.39158464670181276,0.9440115928649903,0.8203750868638358,0.8956743478775024
184,0.3725579515099525,0.9460213661193848,0.8379315004373591,0.9039509387065966,0.39060686230659486,0.9449548721313477,0.8210405707359316,0.8957933604717254
185,0.37277635708451273,0.9464595198631287,0.8378588165811213,0.903866711603752,0.39228572845458987,0.943474006652832,0.8192352304855982,0.8947370429833731
186,0.3701357953250408,0.9479296207427979,0.8446382631702971,0.9085785326547924,0.3956098198890686,0.9443407535552979,0.8180763959884644,0.8934886435667673
187,0.3692781127989292,0.9486709833145142,0.8459787836919228,0.9103112536172073,0.3904315948486328,0.9435928344726563,0.8188638597726822,0.8944074789683023
188,0.3711515113711357,0.9471522808074951,0.840866061641524,0.9053290410898629,0.3919760465621948,0.9427295684814453,0.8195876359939576,0.8953392426172894
189,0.37082347497344015,0.945867943763733,0.8335692986845966,0.8999899481733642,0.3913463294506073,0.9448211669921875,0.821349173784256,0.8962081372737885
